Customer ID,Age,Gender,Location,Income,Products Purchased/Interested In
214,73,Male,Rural,35789,Mortgage
215,35,Female,Suburban,46011,Mortgage
216,23,Female,Suburban,26727,Savings Account
217,29,Male,Suburban,76308,Investment Products
218,20,Female,Rural,37946,Mortgage
219,75,Female,Urban,18398,Credit Card
220,44,Female,Urban,42374,Mortgage
221,58,Male,Rural,49434,Mortgage
222,43,Male,Suburban,33264,Investment Products
223,29,Male,Urban,66321,Mortgage
224,57,Male,Rural,27917,Credit Card
225,75,Female,Rural,54523,Credit Card
226,30,Female,Suburban,18214,Credit Card
227,40,Female,Urban,65448,Credit Card
228,38,Male,Urban,55265,Savings Account
229,50,Male,Rural,55537,Investment Products
230,75,Female,Suburban,63322,Savings Account
231,72,Female,Rural,35601,Savings Account
232,19,Female,Rural,75935,Savings Account
233,71,Female,Rural,62865,Mortgage
234,37,Male,Suburban,51062,Savings Account
235,32,Female,Rural,61653,Investment Products
236,79,Female,Suburban,52036,Mortgage
237,61,Male,Rural,24640,Mortgage
238,37,Male,Suburban,53752,Savings Account
239,27,Female,Urban,61052,Investment Products
240,67,Female,Rural,59034,Investment Products
241,54,Female,Rural,4103,Investment Products
242,52,Female,Rural,39212,Investment Products
243,24,Male,Rural,47459,Investment Products
244,77,Female,Rural,43313,Credit Card
245,76,Male,Rural,63690,Savings Account
246,39,Male,Rural,27334,Credit Card
247,55,Male,Urban,49452,Mortgage
248,36,Female,Suburban,60205,Mortgage
249,34,Male,Suburban,61916,Mortgage
250,24,Female,Urban,42620,Savings Account
251,33,Male,Suburban,34906,Investment Products
252,65,Male,Suburban,38949,Savings Account
253,56,Male,Urban,7557,Credit Card
254,59,Male,Suburban,56770,Credit Card
255,31,Female,Suburban,29312,Credit Card
256,75,Female,Suburban,5734,Savings Account
257,38,Male,Rural,46493,Mortgage
258,19,Male,Suburban,41220,Credit Card
259,66,Female,Rural,47039,Credit Card
260,64,Female,Suburban,83736,Mortgage
261,71,Female,Suburban,64726,Credit Card
262,48,Male,Urban,72686,Mortgage
263,51,Female,Rural,53162,Savings Account
264,25,Female,Rural,57330,Mortgage
265,69,Male,Rural,26271,Investment Products
266,69,Female,Rural,54121,Investment Products
267,64,Male,Suburban,44198,Mortgage
268,70,Male,Rural,33312,Mortgage
269,48,Female,Rural,67870,Mortgage
270,39,Male,Suburban,60715,Mortgage
271,64,Male,Suburban,58973,Credit Card
272,21,Female,Suburban,27129,Investment Products
273,58,Female,Suburban,72638,Mortgage
274,43,Female,Urban,48179,Savings Account
275,76,Female,Urban,79482,Investment Products
276,67,Female,Suburban,70739,Mortgage
277,58,Female,Suburban,20285,Mortgage
278,59,Male,Rural,36382,Investment Products
279,40,Female,Suburban,47155,Mortgage
280,19,Male,Suburban,63874,Mortgage
281,53,Female,Urban,34233,Credit Card
282,18,Male,Urban,50494,Investment Products
283,53,Male,Rural,53786,Savings Account
284,30,Male,Rural,61966,Investment Products
285,40,Male,Suburban,53963,Mortgage
286,79,Female,Urban,55787,Credit Card
287,79,Male,Urban,23821,Savings Account
288,38,Female,Rural,62795,Credit Card
289,58,Female,Rural,5063,Savings Account
290,57,Female,Urban,106001,Credit Card
291,64,Female,Suburban,66634,Credit Card
292,66,Male,Urban,61350,Investment Products
293,46,Male,Rural,9722,Savings Account
294,31,Female,Suburban,29425,Investment Products
295,23,Male,Urban,70817,Mortgage
296,36,Male,Urban,52565,Savings Account
297,31,Male,Urban,72758,Credit Card
298,24,Female,Urban,28961,Savings Account
299,48,Male,Rural,42070,Investment Products
300,23,Male,Urban,63040,Savings Account
301,62,Male,Suburban,60204,Savings Account
302,40,Female,Rural,38251,Investment Products
303,51,Male,Rural,39050,Credit Card
304,22,Male,Rural,56301,Credit Card
305,32,Female,Rural,69578,Investment Products
306,80,Female,Suburban,50089,Mortgage
307,64,Female,Urban,21343,Investment Products
308,55,Male,Rural,42167,Credit Card
309,30,Male,Urban,29355,Mortgage
310,61,Female,Urban,64750,Credit Card
311,24,Female,Suburban,46651,Mortgage
312,58,Female,Urban,66829,Savings Account
313,45,Female,Suburban,88750,Credit Card
314,61,Female,Rural,47566,Mortgage
315,21,Female,Rural,60446,Credit Card
316,35,Male,Urban,46679,Investment Products
317,65,Male,Rural,76400,Mortgage
318,66,Female,Suburban,39470,Savings Account
319,30,Female,Rural,59282,Credit Card
320,65,Male,Urban,73774,Savings Account
321,49,Female,Suburban,57339,Savings Account
322,33,Male,Rural,75225,Savings Account
323,35,Male,Rural,29233,Investment Products
324,29,Female,Urban,55914,Savings Account
325,59,Female,Rural,9777,Investment Products
326,19,Male,Suburban,51188,Mortgage
327,40,Female,Urban,33403,Credit Card
328,56,Male,Suburban,39376,Savings Account
329,73,Female,Suburban,73866,Mortgage
330,23,Male,Rural,53310,Mortgage
331,61,Male,Urban,4897,Savings Account
332,21,Female,Suburban,49008,Mortgage
333,35,Female,Rural,82051,Mortgage
334,67,Male,Urban,47586,Mortgage
335,66,Male,Urban,52071,Investment Products
336,42,Female,Suburban,30180,Investment Products
337,77,Male,Rural,38681,Credit Card
338,69,Female,Suburban,39885,Credit Card
339,35,Female,Suburban,43220,Mortgage
340,39,Female,Urban,68931,Investment Products
341,76,Male,Urban,45846,Savings Account
342,18,Female,Rural,44192,Savings Account
343,36,Male,Urban,80682,Mortgage
344,35,Female,Suburban,25583,Investment Products
345,46,Female,Rural,63442,Credit Card
346,33,Male,Rural,53933,Mortgage
347,54,Male,Suburban,31940,Savings Account
348,54,Male,Urban,17580,Credit Card
349,62,Male,Rural,37609,Savings Account
350,49,Male,Rural,42989,Investment Products
351,19,Female,Urban,101326,Savings Account
352,32,Female,Urban,30039,Investment Products
353,50,Female,Urban,28756,Investment Products
354,66,Male,Urban,68659,Mortgage
355,20,Female,Suburban,1781,Credit Card
356,61,Female,Urban,56896,Investment Products
357,38,Female,Urban,58044,Mortgage
358,26,Female,Rural,55482,Savings Account
359,35,Female,Suburban,24036,Credit Card
360,72,Female,Urban,68743,Credit Card
361,37,Male,Rural,51703,Investment Products
362,68,Female,Rural,35316,Credit Card
363,52,Male,Suburban,32351,Credit Card
364,26,Female,Suburban,39786,Savings Account
365,41,Female,Suburban,53769,Savings Account
366,40,Male,Urban,46063,Mortgage
367,43,Male,Suburban,49914,Investment Products
368,59,Male,Urban,41411,Investment Products
369,31,Female,Rural,21160,Mortgage
370,74,Female,Suburban,46585,Mortgage
371,65,Female,Urban,23386,Investment Products
372,32,Male,Rural,80061,Investment Products
373,74,Male,Rural,62724,Mortgage
374,58,Female,Urban,72925,Mortgage
375,72,Female,Rural,49447,Mortgage
376,34,Female,Suburban,51846,Investment Products
377,56,Female,Suburban,88862,Investment Products
378,43,Female,Rural,37558,Mortgage
379,75,Male,Urban,20123,Credit Card
380,42,Female,Rural,41078,Savings Account
381,35,Female,Suburban,55121,Mortgage
382,68,Male,Suburban,70829,Savings Account
383,55,Female,Suburban,67991,Mortgage
384,48,Female,Urban,50608,Savings Account
385,19,Female,Urban,26704,Investment Products
386,27,Male,Urban,40789,Savings Account
387,63,Female,Urban,31996,Credit Card
388,77,Female,Rural,42674,Credit Card
389,64,Male,Rural,54965,Credit Card
390,19,Male,Suburban,74208,Mortgage
391,42,Male,Suburban,64273,Investment Products
392,55,Male,Suburban,38784,Mortgage
393,74,Male,Urban,44531,Mortgage
394,42,Male,Rural,49562,Credit Card
395,78,Male,Suburban,44855,Investment Products
396,35,Female,Rural,27204,Savings Account
397,57,Female,Urban,54343,Investment Products
398,55,Female,Urban,37201,Savings Account
399,24,Female,Suburban,58018,Savings Account
400,61,Male,Urban,24212,Investment Products
401,32,Male,Suburban,37733,Mortgage
402,42,Female,Rural,44821,Mortgage
403,58,Female,Rural,56051,Mortgage
404,41,Male,Suburban,62945,Savings Account
405,55,Female,Suburban,54082,Investment Products
406,46,Female,Urban,69875,Credit Card
407,20,Male,Suburban,79614,Savings Account
408,38,Male,Suburban,45174,Credit Card
409,74,Male,Urban,54128,Investment Products
410,33,Female,Urban,49862,Investment Products
411,47,Female,Rural,33193,Credit Card
412,33,Female,Rural,63343,Credit Card
413,26,Female,Urban,52383,Mortgage
414,59,Male,Rural,51915,Savings Account
415,36,Male,Rural,55024,Credit Card
416,49,Male,Rural,50403,Credit Card
417,26,Female,Rural,80619,Credit Card
418,77,Male,Urban,54024,Investment Products
419,48,Male,Urban,27445,Mortgage
420,65,Male,Urban,34803,Credit Card
421,55,Female,Rural,37573,Investment Products
422,56,Male,Suburban,61484,Investment Products
423,34,Male,Rural,32813,Credit Card
424,23,Male,Suburban,21821,Savings Account
425,62,Female,Urban,20023,Mortgage
426,40,Female,Urban,73657,Investment Products
427,71,Male,Urban,38010,Investment Products
428,54,Male,Suburban,12289,Credit Card
429,64,Male,Rural,42309,Investment Products
430,72,Female,Suburban,49193,Savings Account
431,31,Female,Urban,43512,Mortgage
432,67,Male,Urban,10757,Savings Account
433,33,Female,Urban,47243,Credit Card
434,66,Male,Suburban,18296,Mortgage
435,26,Male,Suburban,73732,Savings Account
436,49,Male,Rural,54843,Credit Card
437,43,Male,Urban,35252,Savings Account
438,63,Male,Urban,66648,Credit Card
439,39,Male,Suburban,71150,Investment Products
440,34,Female,Suburban,43966,Savings Account
441,52,Female,Urban,39939,Savings Account
442,27,Female,Suburban,34028,Credit Card
443,27,Male,Rural,95627,Savings Account
444,47,Female,Urban,71011,Savings Account
445,48,Male,Suburban,49025,Investment Products
446,28,Male,Urban,50092,Savings Account
447,56,Male,Rural,56116,Investment Products
448,53,Male,Rural,54136,Credit Card
449,74,Female,Urban,38387,Mortgage
450,74,Female,Suburban,42172,Savings Account
451,64,Female,Urban,65322,Investment Products
452,48,Female,Urban,67882,Mortgage
453,45,Female,Suburban,50968,Savings Account
454,71,Female,Urban,38082,Credit Card
455,22,Male,Urban,50126,Investment Products
456,35,Female,Rural,79608,Credit Card
457,75,Female,Rural,91986,Mortgage
458,63,Female,Suburban,82860,Savings Account
459,70,Male,Rural,68224,Credit Card
460,28,Female,Suburban,90414,Investment Products
461,62,Male,Suburban,20476,Savings Account
462,41,Male,Suburban,36310,Savings Account
463,60,Female,Urban,51627,Savings Account
464,35,Female,Rural,31206,Credit Card
465,57,Male,Suburban,45496,Mortgage
466,74,Male,Suburban,45732,Savings Account
467,79,Female,Urban,44780,Savings Account
468,72,Female,Rural,52741,Credit Card
469,57,Female,Rural,42803,Savings Account
470,44,Male,Rural,53564,Investment Products
471,71,Female,Rural,30776,Investment Products
472,75,Female,Rural,44583,Investment Products
473,43,Female,Rural,25718,Savings Account
474,68,Male,Urban,38599,Investment Products
475,56,Female,Urban,66092,Investment Products
476,45,Male,Urban,51672,Mortgage
477,76,Female,Rural,83914,Savings Account
478,41,Male,Rural,47571,Mortgage
479,51,Female,Rural,23211,Investment Products
480,48,Male,Urban,32136,Savings Account
481,58,Female,Rural,68679,Savings Account
482,54,Male,Rural,43926,Mortgage
483,45,Male,Rural,80532,Credit Card
484,75,Male,Suburban,70506,Investment Products
485,34,Female,Suburban,10534,Investment Products
486,37,Female,Rural,40237,Credit Card
487,64,Female,Urban,81465,Savings Account
488,74,Female,Rural,46892,Mortgage
489,80,Female,Urban,49799,Investment Products
490,71,Female,Suburban,67584,Credit Card
491,43,Male,Suburban,84503,Investment Products
492,26,Female,Rural,54580,Investment Products
493,47,Female,Suburban,52213,Credit Card
494,75,Female,Rural,56443,Credit Card
495,33,Female,Rural,44018,Credit Card
496,65,Female,Urban,71835,Investment Products
497,18,Male,Urban,61262,Credit Card
498,74,Female,Suburban,32366,Savings Account
499,69,Male,Suburban,59324,Credit Card
500,78,Male,Rural,43838,Savings Account
501,71,Male,Rural,49060,Investment Products
502,73,Male,Suburban,33549,Investment Products
503,29,Female,Urban,71822,Investment Products
504,68,Male,Urban,46169,Credit Card
505,40,Female,Suburban,26283,Mortgage
506,52,Female,Suburban,66081,Credit Card
507,43,Female,Suburban,67230,Credit Card
508,58,Female,Suburban,44549,Investment Products
509,69,Female,Suburban,17347,Credit Card
510,50,Male,Rural,27617,Mortgage
511,72,Male,Suburban,31326,Investment Products
512,47,Male,Rural,59532,Credit Card
513,22,Female,Suburban,57264,Credit Card
514,71,Female,Rural,76916,Investment Products
515,57,Female,Suburban,58991,Mortgage
516,74,Female,Rural,62364,Mortgage
517,64,Female,Urban,98090,Investment Products
518,27,Female,Rural,41173,Mortgage
519,21,Female,Urban,62417,Savings Account
520,28,Female,Urban,35554,Savings Account
521,40,Female,Suburban,69531,Mortgage
522,46,Female,Rural,62672,Investment Products
523,42,Male,Suburban,46734,Mortgage
524,79,Female,Suburban,68443,Investment Products
525,40,Male,Suburban,67654,Savings Account
526,22,Male,Suburban,34427,Investment Products
527,38,Male,Urban,33754,Investment Products
528,38,Male,Urban,30560,Investment Products
529,80,Female,Rural,17556,Investment Products
530,47,Male,Urban,9435,Mortgage
531,62,Female,Rural,37632,Mortgage
532,69,Male,Urban,56282,Credit Card
533,65,Female,Suburban,48769,Savings Account
534,70,Male,Urban,51155,Savings Account
535,32,Male,Rural,48566,Savings Account
536,22,Female,Suburban,42976,Investment Products
537,41,Female,Rural,36835,Savings Account
538,64,Male,Suburban,73889,Mortgage
539,21,Male,Rural,58578,Mortgage
540,75,Female,Rural,68393,Investment Products
541,68,Female,Suburban,53010,Savings Account
542,41,Female,Rural,87176,Savings Account
543,24,Female,Suburban,26717,Investment Products
544,28,Female,Urban,56190,Mortgage
545,70,Female,Rural,46336,Credit Card
546,32,Female,Suburban,69119,Mortgage
547,30,Female,Rural,87362,Investment Products
548,36,Female,Suburban,37207,Mortgage
549,42,Male,Urban,56248,Mortgage
550,26,Female,Rural,59944,Investment Products
551,46,Female,Suburban,19682,Mortgage
552,76,Male,Rural,2735,Savings Account
553,40,Female,Suburban,46108,Credit Card
554,74,Male,Suburban,48046,Investment Products
555,26,Male,Suburban,72243,Mortgage
556,36,Female,Rural,54899,Mortgage
557,74,Male,Rural,45890,Mortgage
558,31,Male,Rural,51767,Investment Products
559,68,Female,Suburban,76958,Mortgage
560,45,Male,Suburban,48405,Mortgage
561,70,Male,Urban,32021,Credit Card
562,68,Male,Rural,63394,Savings Account
563,32,Female,Urban,83881,Investment Products
564,33,Female,Urban,35785,Mortgage
565,27,Female,Rural,-3355,Investment Products
566,63,Female,Rural,52949,Investment Products
567,68,Male,Suburban,76322,Investment Products
568,49,Male,Rural,74569,Savings Account
569,29,Female,Suburban,49961,Mortgage
570,47,Male,Urban,59372,Investment Products
571,27,Male,Urban,6388,Savings Account
572,26,Male,Urban,90187,Investment Products
573,65,Female,Rural,31159,Investment Products
574,19,Male,Suburban,74821,Investment Products
575,43,Male,Suburban,51240,Savings Account
576,31,Male,Urban,39741,Investment Products
577,72,Male,Rural,69291,Savings Account
578,18,Female,Urban,32987,Mortgage
579,75,Male,Suburban,56390,Mortgage
580,50,Male,Suburban,43921,Investment Products
581,27,Male,Urban,37322,Mortgage
582,50,Male,Suburban,76804,Mortgage
583,68,Female,Urban,55419,Savings Account
584,77,Male,Rural,44999,Mortgage
585,69,Male,Rural,35171,Credit Card
586,43,Female,Rural,44070,Investment Products
587,37,Male,Suburban,38414,Credit Card
588,80,Male,Rural,50204,Savings Account
589,53,Male,Rural,8654,Mortgage
590,75,Male,Suburban,49749,Mortgage
591,18,Male,Suburban,38936,Investment Products
592,54,Male,Urban,56344,Savings Account
593,68,Female,Urban,28073,Investment Products
594,53,Male,Rural,28832,Credit Card
595,43,Male,Suburban,60509,Savings Account
596,58,Female,Rural,56843,Mortgage
597,64,Male,Suburban,107369,Savings Account
598,80,Female,Suburban,43223,Investment Products
599,47,Male,Urban,57025,Investment Products
600,75,Female,Rural,55619,Credit Card
601,56,Female,Suburban,34355,Credit Card
602,54,Male,Suburban,67119,Credit Card
603,73,Male,Suburban,67611,Mortgage
604,53,Female,Suburban,93073,Mortgage
605,47,Male,Rural,34098,Savings Account
606,38,Female,Suburban,50291,Credit Card
607,72,Male,Rural,42498,Savings Account
608,74,Female,Suburban,48588,Credit Card
609,36,Female,Urban,25271,Mortgage
610,77,Female,Suburban,64926,Credit Card
611,18,Female,Urban,55740,Savings Account
612,19,Male,Urban,86857,Investment Products
